#ValeursEloignees.dat
#QP puissance gauss-seidel
0.009999999999999995 1484 6
0.010099999999999994 1471 6
0.010199999999999994 1458 6
0.010299999999999993 1445 6
0.010399999999999993 1433 6
0.010499999999999992 1420 6
0.010599999999999991 1408 6
0.01069999999999999 1396 6
0.01079999999999999 1385 6
0.01089999999999999 1373 6
0.010999999999999989 1362 6
0.011099999999999988 1351 6
0.011199999999999988 1340 6
0.011299999999999987 1329 6
0.011399999999999987 1319 6
0.011499999999999986 1308 6
0.011599999999999985 1298 6
0.011699999999999985 1288 6
0.011799999999999984 1278 6
0.011899999999999984 1269 6
0.011999999999999983 1259 6
0.012099999999999982 1250 6
0.012199999999999982 1240 6
0.012299999999999981 1231 6
0.01239999999999998 1222 6
0.01249999999999998 1213 6
0.01259999999999998 1205 6
0.012699999999999979 1196 6
0.012799999999999978 1188 6
0.012899999999999977 1179 6
0.012999999999999977 1171 6
0.013099999999999976 1163 6
0.013199999999999976 1155 6
0.013299999999999975 1147 6
0.013399999999999974 1139 6
0.013499999999999974 1132 6
0.013599999999999973 1124 6
0.013699999999999973 1117 6
0.013799999999999972 1109 6
0.013899999999999971 1102 6
0.01399999999999997 1095 6
0.01409999999999997 1088 6
0.01419999999999997 1081 6
0.014299999999999969 1074 6
0.014399999999999968 1067 6
0.014499999999999968 1061 6
0.014599999999999967 1054 6
0.014699999999999967 1048 6
0.014799999999999966 1041 6
0.014899999999999965 1035 6
0.014999999999999965 1029 6
0.015099999999999964 1022 6
0.015199999999999964 1016 6
0.015299999999999963 1010 6
0.015399999999999962 1004 6
0.015499999999999962 998 6
0.015599999999999961 993 6
0.01569999999999996 987 6
0.01579999999999996 981 6
0.01589999999999996 976 6
0.01599999999999996 970 6
0.016099999999999958 965 6
0.016199999999999957 959 6
0.016299999999999957 954 6
0.016399999999999956 948 6
0.016499999999999956 943 6
0.016599999999999955 938 6
0.016699999999999954 933 6
0.016799999999999954 928 6
0.016899999999999953 923 6
0.016999999999999953 918 6
0.017099999999999952 913 6
0.01719999999999995 908 6
0.01729999999999995 903 6
0.01739999999999995 899 6
0.01749999999999995 894 6
0.01759999999999995 889 6
0.01769999999999995 885 6
0.017799999999999948 880 6
0.017899999999999947 876 6
0.017999999999999947 871 6
0.018099999999999946 867 6
0.018199999999999945 863 6
0.018299999999999945 858 6
0.018399999999999944 854 6
0.018499999999999944 850 6
0.018599999999999943 846 6
0.018699999999999942 842 6
0.018799999999999942 838 6
0.01889999999999994 834 6
0.01899999999999994 830 6
0.01909999999999994 826 6
0.01919999999999994 822 6
0.01929999999999994 818 6
0.019399999999999938 814 6
0.019499999999999938 810 6
0.019599999999999937 806 6
0.019699999999999936 803 6
0.019799999999999936 799 6
0.019899999999999935 795 6
0.019999999999999934 792 6
0.020099999999999934 788 6
0.020199999999999933 784 6
0.020299999999999933 781 6
0.020399999999999932 777 6
0.02049999999999993 774 6
0.02059999999999993 771 6
0.02069999999999993 767 6
0.02079999999999993 764 6
0.02089999999999993 760 6
0.02099999999999993 757 6
0.021099999999999928 754 6
0.021199999999999927 751 6
0.021299999999999927 747 6
0.021399999999999926 744 6
0.021499999999999925 741 6
0.021599999999999925 738 6
0.021699999999999924 735 6
0.021799999999999924 732 6
0.021899999999999923 729 6
0.021999999999999922 726 6
0.022099999999999922 723 6
0.02219999999999992 720 6
0.02229999999999992 717 6
0.02239999999999992 714 6
0.02249999999999992 711 6
0.02259999999999992 708 6
0.022699999999999918 705 6
0.022799999999999918 702 6
0.022899999999999917 699 6
0.022999999999999916 697 6
0.023099999999999916 694 6
0.023199999999999915 691 6
0.023299999999999915 688 6
0.023399999999999914 686 6
0.023499999999999913 683 6
0.023599999999999913 680 6
0.023699999999999912 678 6
0.02379999999999991 675 6
0.02389999999999991 673 6
0.02399999999999991 670 6
0.02409999999999991 667 6
0.02419999999999991 665 6
0.02429999999999991 662 6
0.024399999999999908 660 6
0.024499999999999907 657 6
0.024599999999999907 655 6
0.024699999999999906 653 6
0.024799999999999905 650 6
0.024899999999999905 648 6
0.024999999999999904 645 6
0.025099999999999904 643 6
0.025199999999999903 641 6
0.025299999999999902 638 6
0.025399999999999902 636 6
0.0254999999999999 634 6
0.0255999999999999 632 6
0.0256999999999999 629 6
0.0257999999999999 627 6
0.0258999999999999 625 6
0.025999999999999898 623 6
0.026099999999999898 620 6
0.026199999999999897 618 6
0.026299999999999896 616 6
0.026399999999999896 614 6
0.026499999999999895 612 6
0.026599999999999895 610 6
0.026699999999999894 608 6
0.026799999999999893 606 6
0.026899999999999893 603 6
0.026999999999999892 601 6
0.02709999999999989 599 6
0.02719999999999989 597 6
0.02729999999999989 595 6
0.02739999999999989 593 6
0.02749999999999989 591 6
0.02759999999999989 589 6
0.027699999999999888 587 6
0.027799999999999887 586 6
0.027899999999999887 584 6
0.027999999999999886 582 6
0.028099999999999885 580 6
0.028199999999999885 578 6
0.028299999999999884 576 6
0.028399999999999884 574 6
0.028499999999999883 572 6
0.028599999999999882 570 6
0.028699999999999882 569 6
0.02879999999999988 567 6
0.02889999999999988 565 6
0.02899999999999988 563 6
0.02909999999999988 561 6
0.02919999999999988 560 6
0.029299999999999878 558 6
0.029399999999999878 556 6
0.029499999999999877 554 6
0.029599999999999876 553 6
0.029699999999999876 551 6
0.029799999999999875 549 6
0.029899999999999875 548 6
0.029999999999999874 546 6
0.030099999999999873 544 6
0.030199999999999873 543 6
0.030299999999999872 541 6
0.03039999999999987 539 6
0.03049999999999987 538 6
0.03059999999999987 536 6
0.03069999999999987 534 6
0.03079999999999987 533 6
0.03089999999999987 531 6
0.030999999999999868 530 6
0.031099999999999867 528 6
0.031199999999999867 527 6
0.03129999999999987 525 6
0.03139999999999987 523 6
0.031499999999999875 522 6
0.03159999999999988 520 6
0.03169999999999988 519 6
0.031799999999999884 517 6
0.03189999999999989 516 6
0.03199999999999989 514 6
0.03209999999999989 513 6
0.032199999999999895 511 6
0.0322999999999999 510 6
0.0323999999999999 509 6
0.032499999999999904 507 6
0.03259999999999991 506 6
0.03269999999999991 504 6
0.03279999999999991 503 6
0.032899999999999915 501 6
0.03299999999999992 500 6
0.03309999999999992 499 6
0.033199999999999924 497 6
0.03329999999999993 496 6
0.03339999999999993 495 6
0.03349999999999993 493 6
0.033599999999999935 492 6
0.03369999999999994 490 6
0.03379999999999994 489 6
0.033899999999999944 488 6
0.03399999999999995 486 6
0.03409999999999995 485 6
0.03419999999999995 484 6
0.034299999999999956 483 6
0.03439999999999996 481 6
0.03449999999999996 480 6
0.034599999999999964 479 6
0.03469999999999997 477 6
0.03479999999999997 476 6
0.03489999999999997 475 6
0.034999999999999976 474 6
0.03509999999999998 472 6
0.03519999999999998 471 6
0.035299999999999984 470 6
0.03539999999999999 469 6
0.03549999999999999 467 6
0.03559999999999999 466 6
0.035699999999999996 465 6
0.0358 464 6
0.0359 463 6
0.036000000000000004 461 6
0.03610000000000001 460 6
0.03620000000000001 459 6
0.03630000000000001 458 6
0.036400000000000016 457 6
0.03650000000000002 456 6
0.03660000000000002 454 6
0.036700000000000024 453 6
0.03680000000000003 452 6
0.03690000000000003 451 6
0.03700000000000003 450 6
0.037100000000000036 449 6
0.03720000000000004 448 6
0.03730000000000004 447 6
0.037400000000000044 445 6
0.03750000000000005 444 6
0.03760000000000005 443 6
0.03770000000000005 442 6
0.037800000000000056 441 6
0.03790000000000006 440 6
0.03800000000000006 439 6
0.038100000000000064 438 6
0.03820000000000007 437 6
0.03830000000000007 436 6
0.03840000000000007 435 6
0.038500000000000076 434 6
0.03860000000000008 433 6
0.03870000000000008 432 6
0.038800000000000084 431 6
0.03890000000000009 430 6
0.03900000000000009 429 6
0.03910000000000009 428 6
0.039200000000000096 427 6
0.0393000000000001 426 6
0.0394000000000001 425 6
0.039500000000000104 424 6
0.03960000000000011 423 6
0.03970000000000011 422 6
0.03980000000000011 421 6
0.039900000000000116 420 6
0.04000000000000012 419 6
0.04010000000000012 418 6
0.040200000000000125 417 6
0.04030000000000013 416 6
0.04040000000000013 415 6
0.04050000000000013 414 6
0.040600000000000136 413 6
0.04070000000000014 412 6
0.04080000000000014 411 6
0.040900000000000145 410 6
0.04100000000000015 409 6
0.04110000000000015 408 6
0.04120000000000015 407 6
0.041300000000000156 406 6
0.04140000000000016 406 6
0.04150000000000016 405 6
0.041600000000000165 404 6
0.04170000000000017 403 6
0.04180000000000017 402 6
0.04190000000000017 401 6
0.042000000000000176 400 6
0.04210000000000018 399 6
0.04220000000000018 398 6
0.042300000000000185 397 6
0.04240000000000019 397 6
0.04250000000000019 396 6
0.04260000000000019 395 6
0.042700000000000196 394 6
0.0428000000000002 393 6
0.0429000000000002 392 6
0.043000000000000205 391 6
0.04310000000000021 391 6
0.04320000000000021 390 6
0.04330000000000021 389 6
0.043400000000000216 388 6
0.04350000000000022 387 6
0.04360000000000022 386 6
0.043700000000000225 386 6
0.04380000000000023 385 6
0.04390000000000023 384 6
0.04400000000000023 383 6
0.044100000000000236 382 6
0.04420000000000024 382 6
0.04430000000000024 381 6
0.044400000000000245 380 6
0.04450000000000025 379 6
0.04460000000000025 378 6
0.04470000000000025 378 6
0.044800000000000256 377 6
0.04490000000000026 376 6
0.04500000000000026 375 6
0.045100000000000265 375 6
0.04520000000000027 374 6
0.04530000000000027 373 6
0.045400000000000273 372 6
0.045500000000000276 371 6
0.04560000000000028 371 6
0.04570000000000028 370 6
0.045800000000000285 369 6
0.04590000000000029 368 6
0.04600000000000029 368 6
0.046100000000000294 367 6
0.046200000000000296 366 6
0.0463000000000003 366 6
0.0464000000000003 365 6
0.046500000000000305 364 6
0.04660000000000031 363 6
0.04670000000000031 363 6
0.046800000000000314 362 6
0.046900000000000316 361 6
0.04700000000000032 360 6
0.04710000000000032 360 6
0.047200000000000325 359 6
0.04730000000000033 358 6
0.04740000000000033 358 6
0.047500000000000334 357 6
0.047600000000000336 356 6
0.04770000000000034 356 6
0.04780000000000034 355 6
0.047900000000000345 354 6
0.04800000000000035 353 6
0.04810000000000035 353 6
0.048200000000000354 352 6
0.04830000000000036 351 6
0.04840000000000036 351 6
0.04850000000000036 350 6
0.048600000000000365 349 6
0.04870000000000037 349 6
0.04880000000000037 348 6
0.048900000000000374 347 6
0.04900000000000038 347 6
0.04910000000000038 346 6
0.04920000000000038 345 6
0.049300000000000385 345 6
0.04940000000000039 344 6
0.04950000000000039 344 6
0.049600000000000394 343 6
0.0497000000000004 342 6
0.0498000000000004 342 6
0.0499000000000004 341 6
0.050000000000000405 340 6
0.05010000000000041 340 6
0.05020000000000041 339 6
0.050300000000000414 338 6
0.05040000000000042 338 6
0.05050000000000042 337 6
0.05060000000000042 337 6
0.050700000000000425 336 6
0.05080000000000043 335 6
0.05090000000000043 335 6
0.051000000000000434 334 6
0.05110000000000044 333 6
0.05120000000000044 333 6
0.05130000000000044 332 6
0.051400000000000445 332 6
0.05150000000000045 331 6
0.05160000000000045 330 6
0.051700000000000454 330 6
0.05180000000000046 329 6
0.05190000000000046 329 6
0.05200000000000046 328 6
0.052100000000000465 328 6
0.05220000000000047 327 6
0.05230000000000047 326 6
0.052400000000000474 326 6
0.05250000000000048 325 6
0.05260000000000048 325 6
0.05270000000000048 324 6
0.052800000000000485 323 6
0.05290000000000049 323 6
0.05300000000000049 322 6
0.053100000000000494 322 6
0.0532000000000005 321 6
0.0533000000000005 321 6
0.0534000000000005 320 6
0.053500000000000505 320 6
0.05360000000000051 319 6
0.05370000000000051 318 6
0.053800000000000514 318 6
0.05390000000000052 317 6
0.05400000000000052 317 6
0.05410000000000052 316 6
0.054200000000000526 316 6
0.05430000000000053 315 6
0.05440000000000053 315 6
0.054500000000000534 314 6
0.05460000000000054 314 6
0.05470000000000054 313 6
0.05480000000000054 312 6
0.054900000000000546 312 6
0.05500000000000055 311 6
0.05510000000000055 311 6
0.055200000000000554 310 6
0.05530000000000056 310 6
0.05540000000000056 309 6
0.05550000000000056 309 6
0.055600000000000566 308 6
0.05570000000000057 308 6
0.05580000000000057 307 6
0.055900000000000574 307 6
0.05600000000000058 306 6
0.05610000000000058 306 6
0.05620000000000058 305 6
0.056300000000000586 305 6
0.05640000000000059 304 6
0.05650000000000059 304 6
0.056600000000000594 303 6
0.0567000000000006 303 6
0.0568000000000006 302 6
0.0569000000000006 302 6
0.057000000000000606 301 6
0.05710000000000061 301 6
0.05720000000000061 300 6
0.057300000000000614 300 6
0.05740000000000062 299 6
0.05750000000000062 299 6
0.05760000000000062 298 6
0.057700000000000626 298 6
0.05780000000000063 297 6
0.05790000000000063 297 6
0.058000000000000634 296 6
0.05810000000000064 296 6
0.05820000000000064 295 6
0.05830000000000064 295 6
0.058400000000000646 294 6
0.05850000000000065 294 6
0.05860000000000065 293 6
0.058700000000000654 293 6
0.05880000000000066 293 6
0.05890000000000066 292 6
0.05900000000000066 292 6
0.059100000000000666 291 6
0.05920000000000067 291 6
0.05930000000000067 290 6
0.059400000000000674 290 6
0.05950000000000068 289 6
0.05960000000000068 289 6
0.05970000000000068 288 6
0.059800000000000686 288 6
0.05990000000000069 288 6
0.06000000000000069 287 6
0.060100000000000695 287 6
0.0602000000000007 286 6
0.0603000000000007 286 6
0.0604000000000007 285 6
0.060500000000000706 285 6
0.06060000000000071 284 6
0.06070000000000071 284 6
0.060800000000000715 284 6
0.06090000000000072 283 6
0.06100000000000072 283 6
0.06110000000000072 282 6
0.061200000000000726 282 6
0.06130000000000073 281 6
0.06140000000000073 281 6
0.061500000000000735 281 6
0.06160000000000074 280 6
0.06170000000000074 280 6
0.06180000000000074 279 6
0.061900000000000746 279 6
0.06200000000000075 278 6
0.06210000000000075 278 6
0.062200000000000755 278 6
0.06230000000000076 277 6
0.06240000000000076 277 6
0.06250000000000076 276 6
0.06260000000000077 276 6
0.06270000000000077 275 6
0.06280000000000077 275 6
0.06290000000000077 275 6
0.06300000000000078 274 6
0.06310000000000078 274 6
0.06320000000000078 273 6
0.06330000000000079 273 6
0.06340000000000079 273 6
0.06350000000000079 272 6
0.0636000000000008 272 6
0.0637000000000008 271 6
0.0638000000000008 271 6
0.0639000000000008 271 6
0.0640000000000008 270 6
0.06410000000000081 270 6
0.06420000000000081 269 6
0.06430000000000081 269 6
0.06440000000000082 269 6
0.06450000000000082 268 6
0.06460000000000082 268 6
0.06470000000000083 267 6
0.06480000000000083 267 6
0.06490000000000083 267 6
0.06500000000000083 266 6
0.06510000000000084 266 6
0.06520000000000084 266 6
0.06530000000000084 265 6
0.06540000000000085 265 6
0.06550000000000085 264 6
0.06560000000000085 264 6
0.06570000000000085 264 6
0.06580000000000086 263 6
0.06590000000000086 263 6
0.06600000000000086 263 6
0.06610000000000087 262 6
0.06620000000000087 262 6
0.06630000000000087 261 6
0.06640000000000087 261 6
0.06650000000000088 261 6
0.06660000000000088 260 6
0.06670000000000088 260 6
0.06680000000000089 260 6
0.06690000000000089 259 6
0.06700000000000089 259 6
0.0671000000000009 258 6
0.0672000000000009 258 6
0.0673000000000009 258 6
0.0674000000000009 257 6
0.0675000000000009 257 6
0.06760000000000091 257 6
0.06770000000000091 256 6
0.06780000000000092 256 6
0.06790000000000092 256 6
0.06800000000000092 255 6
0.06810000000000092 255 6
0.06820000000000093 255 6
0.06830000000000093 254 6
0.06840000000000093 254 6
0.06850000000000094 254 6
0.06860000000000094 253 6
0.06870000000000094 253 6
0.06880000000000094 252 6
0.06890000000000095 252 6
0.06900000000000095 252 6
0.06910000000000095 251 6
0.06920000000000096 251 6
0.06930000000000096 251 6
0.06940000000000096 250 6
0.06950000000000096 250 6
0.06960000000000097 250 6
0.06970000000000097 249 6
0.06980000000000097 249 6
0.06990000000000098 249 6
0.07000000000000098 248 6
0.07010000000000098 248 6
0.07020000000000098 248 6
0.07030000000000099 247 6
0.07040000000000099 247 6
0.07050000000000099 247 6
0.070600000000001 246 6
0.070700000000001 246 6
0.070800000000001 246 6
0.070900000000001 245 6
0.071000000000001 245 6
0.07110000000000101 245 6
0.07120000000000101 244 6
0.07130000000000102 244 6
0.07140000000000102 244 6
0.07150000000000102 244 6
0.07160000000000102 243 6
0.07170000000000103 243 6
0.07180000000000103 243 6
0.07190000000000103 242 6
0.07200000000000104 242 6
0.07210000000000104 242 6
0.07220000000000104 241 6
0.07230000000000104 241 6
0.07240000000000105 241 6
0.07250000000000105 240 6
0.07260000000000105 240 6
0.07270000000000106 240 6
0.07280000000000106 239 6
0.07290000000000106 239 6
0.07300000000000106 239 6
0.07310000000000107 238 6
0.07320000000000107 238 6
0.07330000000000107 238 6
0.07340000000000108 238 6
0.07350000000000108 237 6
0.07360000000000108 237 6
0.07370000000000108 237 6
0.07380000000000109 236 6
0.07390000000000109 236 6
0.07400000000000109 236 6
0.0741000000000011 235 6
0.0742000000000011 235 6
0.0743000000000011 235 6
0.0744000000000011 235 6
0.07450000000000111 234 6
0.07460000000000111 234 6
0.07470000000000111 234 6
0.07480000000000112 233 6
0.07490000000000112 233 6
0.07500000000000112 233 6
0.07510000000000112 233 6
0.07520000000000113 232 6
0.07530000000000113 232 6
0.07540000000000113 232 6
0.07550000000000114 231 6
0.07560000000000114 231 6
0.07570000000000114 231 6
0.07580000000000114 230 6
0.07590000000000115 230 6
0.07600000000000115 230 6
0.07610000000000115 230 6
0.07620000000000116 229 6
0.07630000000000116 229 6
0.07640000000000116 229 6
0.07650000000000116 228 6
0.07660000000000117 228 6
0.07670000000000117 228 6
0.07680000000000117 228 6
0.07690000000000118 227 6
0.07700000000000118 227 6
0.07710000000000118 227 6
0.07720000000000118 227 6
0.07730000000000119 226 6
0.07740000000000119 226 6
0.07750000000000119 226 6
0.0776000000000012 225 6
0.0777000000000012 225 6
0.0778000000000012 225 6
0.0779000000000012 225 6
0.07800000000000121 224 6
0.07810000000000121 224 6
0.07820000000000121 224 6
0.07830000000000122 224 6
0.07840000000000122 223 6
0.07850000000000122 223 6
0.07860000000000122 223 6
0.07870000000000123 222 6
0.07880000000000123 222 6
0.07890000000000123 222 6
0.07900000000000124 222 6
0.07910000000000124 221 6
0.07920000000000124 221 6
0.07930000000000124 221 6
0.07940000000000125 221 6
0.07950000000000125 220 6
0.07960000000000125 220 6
0.07970000000000126 220 6
0.07980000000000126 220 6
0.07990000000000126 219 6
0.08000000000000126 219 6
0.08010000000000127 219 6
0.08020000000000127 219 6
0.08030000000000127 218 6
0.08040000000000128 218 6
0.08050000000000128 218 6
0.08060000000000128 218 6
0.08070000000000128 217 6
0.08080000000000129 217 6
0.08090000000000129 217 6
0.0810000000000013 216 6
0.0811000000000013 216 6
0.0812000000000013 216 6
0.0813000000000013 216 6
0.0814000000000013 215 6
0.08150000000000131 215 6
0.08160000000000131 215 6
0.08170000000000131 215 6
0.08180000000000132 214 6
0.08190000000000132 214 6
0.08200000000000132 214 6
0.08210000000000132 214 6
0.08220000000000133 214 6
0.08230000000000133 213 6
0.08240000000000133 213 6
0.08250000000000134 213 6
0.08260000000000134 213 6
0.08270000000000134 212 6
0.08280000000000134 212 6
0.08290000000000135 212 6
0.08300000000000135 212 6
0.08310000000000135 211 6
0.08320000000000136 211 6
0.08330000000000136 211 6
0.08340000000000136 211 6
0.08350000000000136 210 6
0.08360000000000137 210 6
0.08370000000000137 210 6
0.08380000000000137 210 6
0.08390000000000138 209 6
0.08400000000000138 209 6
0.08410000000000138 209 6
0.08420000000000138 209 6
0.08430000000000139 208 6
0.08440000000000139 208 6
0.0845000000000014 208 6
0.0846000000000014 208 6
0.0847000000000014 208 6
0.0848000000000014 207 6
0.0849000000000014 207 6
0.08500000000000141 207 6
0.08510000000000141 207 6
0.08520000000000141 206 6
0.08530000000000142 206 6
0.08540000000000142 206 6
0.08550000000000142 206 6
0.08560000000000142 205 6
0.08570000000000143 205 6
0.08580000000000143 205 6
0.08590000000000143 205 6
0.08600000000000144 205 6
0.08610000000000144 204 6
0.08620000000000144 204 6
0.08630000000000144 204 6
0.08640000000000145 204 6
0.08650000000000145 203 6
0.08660000000000145 203 6
0.08670000000000146 203 6
0.08680000000000146 203 6
0.08690000000000146 203 6
0.08700000000000147 202 6
0.08710000000000147 202 6
0.08720000000000147 202 6
0.08730000000000147 202 6
0.08740000000000148 201 6
0.08750000000000148 201 6
0.08760000000000148 201 6
0.08770000000000149 201 6
0.08780000000000149 201 6
0.08790000000000149 200 6
0.0880000000000015 200 6
0.0881000000000015 200 6
0.0882000000000015 200 6
0.0883000000000015 200 6
0.0884000000000015 199 6
0.08850000000000151 199 6
0.08860000000000151 199 6
0.08870000000000151 199 6
0.08880000000000152 198 6
0.08890000000000152 198 6
0.08900000000000152 198 6
0.08910000000000153 198 6
0.08920000000000153 198 6
0.08930000000000153 197 6
0.08940000000000153 197 6
0.08950000000000154 197 6
0.08960000000000154 197 6
0.08970000000000154 197 6
0.08980000000000155 196 6
0.08990000000000155 196 6
0.09000000000000155 196 6
0.09010000000000155 196 6
0.09020000000000156 196 6
0.09030000000000156 195 6
0.09040000000000156 195 6
0.09050000000000157 195 6
0.09060000000000157 195 6
0.09070000000000157 195 6
0.09080000000000157 194 6
0.09090000000000158 194 6
0.09100000000000158 194 6
0.09110000000000158 194 6
0.09120000000000159 193 6
0.09130000000000159 193 6
0.09140000000000159 193 6
0.0915000000000016 193 6
0.0916000000000016 193 6
0.0917000000000016 192 6
0.0918000000000016 192 6
0.0919000000000016 192 6
0.09200000000000161 192 6
0.09210000000000161 192 6
0.09220000000000161 192 6
0.09230000000000162 191 6
0.09240000000000162 191 6
0.09250000000000162 191 6
0.09260000000000163 191 6
0.09270000000000163 191 6
0.09280000000000163 190 6
0.09290000000000163 190 6
0.09300000000000164 190 6
0.09310000000000164 190 6
0.09320000000000164 190 6
0.09330000000000165 189 6
0.09340000000000165 189 6
0.09350000000000165 189 6
0.09360000000000165 189 6
0.09370000000000166 189 6
0.09380000000000166 188 6
0.09390000000000166 188 6
0.09400000000000167 188 6
0.09410000000000167 188 6
0.09420000000000167 188 6
0.09430000000000167 187 6
0.09440000000000168 187 6
0.09450000000000168 187 6
0.09460000000000168 187 6
0.09470000000000169 187 6
0.09480000000000169 187 6
0.09490000000000169 186 6
0.0950000000000017 186 6
0.0951000000000017 186 6
0.0952000000000017 186 6
0.0953000000000017 186 6
0.0954000000000017 185 6
0.09550000000000171 185 6
0.09560000000000171 185 6
0.09570000000000171 185 6
0.09580000000000172 185 6
0.09590000000000172 184 6
0.09600000000000172 184 6
0.09610000000000173 184 6
0.09620000000000173 184 6
0.09630000000000173 184 6
0.09640000000000173 184 6
0.09650000000000174 183 6
0.09660000000000174 183 6
0.09670000000000174 183 6
0.09680000000000175 183 6
0.09690000000000175 183 6
0.09700000000000175 182 6
0.09710000000000175 182 6
0.09720000000000176 182 6
0.09730000000000176 182 6
0.09740000000000176 182 6
0.09750000000000177 182 6
0.09760000000000177 181 6
0.09770000000000177 181 6
0.09780000000000177 181 6
0.09790000000000178 181 6
0.09800000000000178 181 6
0.09810000000000178 181 6
0.09820000000000179 180 6
0.09830000000000179 180 6
0.09840000000000179 180 6
0.0985000000000018 180 6
0.0986000000000018 180 6
0.0987000000000018 179 6
0.0988000000000018 179 6
0.0989000000000018 179 6
0.09900000000000181 179 6
0.09910000000000181 179 6
0.09920000000000181 179 6
0.09930000000000182 178 6
0.09940000000000182 178 6
0.09950000000000182 178 6
0.09960000000000183 178 6
0.09970000000000183 178 6
0.09980000000000183 178 6
0.09990000000000183 177 6
0.10000000000000184 177 6
0.10010000000000184 177 6
0.10020000000000184 177 6
0.10030000000000185 177 6
0.10040000000000185 177 6
0.10050000000000185 176 6
0.10060000000000185 176 6
0.10070000000000186 176 6
0.10080000000000186 176 6
0.10090000000000186 176 6
0.10100000000000187 176 6
0.10110000000000187 175 6
0.10120000000000187 175 6
0.10130000000000187 175 6
0.10140000000000188 175 6
0.10150000000000188 175 6
0.10160000000000188 175 6
0.10170000000000189 174 6
0.10180000000000189 174 6
0.10190000000000189 174 6
0.1020000000000019 174 6
0.1021000000000019 174 6
0.1022000000000019 174 6
0.1023000000000019 173 6
0.1024000000000019 173 6
0.10250000000000191 173 6
0.10260000000000191 173 6
0.10270000000000191 173 6
0.10280000000000192 173 6
0.10290000000000192 173 6
0.10300000000000192 172 6
0.10310000000000193 172 6
0.10320000000000193 172 6
0.10330000000000193 172 6
0.10340000000000193 172 6
0.10350000000000194 172 6
0.10360000000000194 171 6
0.10370000000000194 171 6
0.10380000000000195 171 6
0.10390000000000195 171 6
0.10400000000000195 171 6
0.10410000000000195 171 6
0.10420000000000196 170 6
0.10430000000000196 170 6
0.10440000000000196 170 6
0.10450000000000197 170 6
0.10460000000000197 170 6
0.10470000000000197 170 6
0.10480000000000197 170 6
0.10490000000000198 169 6
0.10500000000000198 169 6
0.10510000000000198 169 6
0.10520000000000199 169 6
0.10530000000000199 169 6
0.10540000000000199 169 6
0.105500000000002 168 6
0.105600000000002 168 6
0.105700000000002 168 6
0.105800000000002 168 6
0.105900000000002 168 6
0.10600000000000201 168 6
0.10610000000000201 168 6
0.10620000000000202 167 6
0.10630000000000202 167 6
